Razão Social (Registro ANS);Cobertura;Porte;Classificação no Mês;Classificação no Mês Anterior;dez/16;nov/16;out/16;set/16;ago/16;jul/16;jun/16;mai/16;abr/16;mar/16;fev/16;jan/16;Competência;Data de atualização
UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO (303844);Médico Hospitalar;Médio;1;1;100,00;100,00;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO (369411);Médico Hospitalar;Médio;200;207;0,00;33,33;60,00;75,00;100,00;;;;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO (364312);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;80,00;87,50;80,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE ARIQUEMES COOPERATIVA DE TRABALHO MÉDICO (358169);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;100,00;201612;22/01/2017 02:12:18
UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO (300713);Médico Hospitalar;Médio;;1;;100,00;100,00;100,00;;100,00;100,00;100,00;;;;;201612;22/01/2017 02:12:18
UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO (304123);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;100,00;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT. (330264);Médico Hospitalar;Médio;;;;;100,00;100,00;100,00;;;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO (347108);Médico Hospitalar;Médio;;;;;100,00;100,00;100,00;;;;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO (313149);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO (369659);Médico Hospitalar;Médio;1;1;100,00;100,00;83,33;85,71;87,50;83,33;87,50;87,50;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO (331341);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;;;;;;100,00;100,00;75,00;201612;22/01/2017 02:12:18
UNIMED DE BELÉM COOPERATIVA DE TRABALHO MÉDICO (303976);Médico Hospitalar;Grande;64;66;93,33;86,96;74,07;75,76;75,86;88,46;94,12;94,44;94,74;90,00;93,33;86,67;201612;22/01/2017 02:12:18
UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO (345776);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO (304883);Médico Hospitalar;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO (348244);Médico Hospitalar;Pequeno;;;;;;;;100,00;100,00;100,00;;;;;201612;22/01/2017 02:12:18
UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO (334154);Médico Hospitalar;Pequeno;;;;;;;100,00;100,00;100,00;;;;;;201612;22/01/2017 02:12:18
UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO (352683);Médico Hospitalar;Médio;164;144;94,74;94,44;94,74;95,45;86,96;90,00;89,29;95,65;92,86;100,00;100,00;93,33;201612;22/01/2017 02:12:18
UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO (366340);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO (370070);Médico Hospitalar;Médio;1;159;100,00;90,00;84,62;84,62;90,00;83,33;85,71;83,33;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO (324566);Médico Hospitalar;Pequeno;1;;100,00;;;66,67;66,67;75,00;100,00;100,00;;;;100,00;201612;22/01/2017 02:12:18
UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO (351407);Médico Hospitalar;Médio;;;;;;;;;;;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO  (354627);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;;;;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO (344788);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA (329339);Médico Hospitalar;Médio;;;;;;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA (333662);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;80,00;66,67;50,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO (314781);Médico Hospitalar;Pequeno;1;;100,00;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE FEIRA DE SANTANA COOPERATIVA DE TRABALHO MÉDICO (322261);Médico Hospitalar;Médio;166;167;94,44;87,50;86,96;88,89;100,00;100,00;100,00;100,00;100,00;100,00;94,44;94,44;201612;22/01/2017 02:12:18
UNIMED DE FERNANDOPOLIS - COOPERATIVA DE TRABALHO MÉDICO (326089);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA. (317144);Médico Hospitalar;Grande;50;39;96,43;95,18;93,33;94,44;93,85;93,85;93,75;95,08;92,86;94,55;93,33;94,59;201612;22/01/2017 02:12:18
UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO (355577);Médico Hospitalar;Pequeno;1;;100,00;;;100,00;100,00;100,00;100,00;100,00;0,00;0,00;50,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO (333051);Médico Hospitalar;Médio;181;181;86,67;81,82;84,62;86,36;89,47;83,33;82,35;84,21;94,12;88,89;92,86;93,75;201612;22/01/2017 02:12:18
UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO (365238);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;;;;;100,00;100,00;100,00;;;201612;22/01/2017 02:12:18
UNIMED DE ITAPETININGA - COOPERATIVA DE TRABALHO MÉDICO (353027);Médico Hospitalar;Pequeno;1;;100,00;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE ITAPEVA - COOPERATIVA DE TRABALHO MÉDICO (327468);Médico Hospitalar;Pequeno;;;;;;;;;;100,00;100,00;50,00;0,00;0,00;201612;22/01/2017 02:12:18
UNIMED DE ITATIBA COOPERATIVA DE TRABALHO MÉDICO (415014);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;;;;;;;;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO (329886);Médico Hospitalar;Médio;1;1;100,00;100,00;0,00;66,67;75,00;100,00;100,00;;;;100,00;66,67;201612;22/01/2017 02:12:18
UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA. (334847);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;0,00;201612;22/01/2017 02:12:18
UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO (321273);Médico Hospitalar;Médio;1;159;100,00;90,00;90,00;88,89;100,00;83,33;87,50;83,33;100,00;100,00;100,00;87,50;201612;22/01/2017 02:12:18
UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO (325031);Médico Hospitalar;Médio;1;1;100,00;100,00;;100,00;100,00;100,00;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO (301574);Médico Hospitalar;Médio;;;;;;50,00;50,00;50,00;0,00;66,67;66,67;100,00;;100,00;201612;22/01/2017 02:12:18
UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS (354279);Médico Hospitalar;Pequeno;1;;100,00;;100,00;100,00;100,00;;;;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO (343269);Médico Hospitalar;Grande;74;70;75,00;83,33;85,71;91,67;93,33;94,44;100,00;100,00;100,00;100,00;100,00;94,74;201612;22/01/2017 02:12:18
UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO (385620);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;;100,00;100,00;100,00;100,00;100,00;;;;201612;22/01/2017 02:12:18
UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE (302953);Médico Hospitalar;Médio;1;1;100,00;100,00;83,33;76,92;64,71;73,33;72,73;88,89;83,33;71,43;72,73;80,00;201612;22/01/2017 02:12:18
UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA (311961);Médico Hospitalar;Grande;1;1;100,00;100,00;100,00;94,12;84,21;80,00;80,95;88,24;91,67;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO (336106);Médico Hospitalar;Médio;182;157;85,71;90,91;88,89;90,00;87,50;87,50;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO  (357715);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO (328308);Médico Hospitalar;Pequeno;;;;;;;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO (309524);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO (311294);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;;;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO (361615);Médico Hospitalar;Médio;177;167;87,50;87,50;75,00;;;;;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO (320862);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;;;100,00;100,00;100,00;100,00;;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE PAULO AFONSO COOPERATIVA DE TRABALHO MÉDICO - EM LIQUIDAÇÃO EXTRAJUDICIAL (312509);Médico Hospitalar;Pequeno;125;132;0,00;0,00;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;201612;22/01/2017 02:12:18
UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO (323004);Médico Hospitalar;Pequeno;;;;;;;;100,00;100,00;100,00;;;;;201612;22/01/2017 02:12:18
UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO (342343);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS (315729);Médico Hospitalar;Grande;1;1;100,00;100,00;100,00;100,00;90,00;92,86;88,89;100,00;85,71;88,89;81,82;93,75;201612;22/01/2017 02:12:18
UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO (314242);Médico Hospitalar;Pequeno;;;;;;50,00;50,00;50,00;;66,67;66,67;66,67;;100,00;201612;22/01/2017 02:12:18
UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO (315796);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO (351776);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO (351202);Médico Hospitalar;Grande;1;1;100,00;100,00;83,33;81,82;78,57;84,62;90,00;100,00;88,89;71,43;66,67;77,78;201612;22/01/2017 02:12:18
UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO (306126);Médico Hospitalar;Médio;;1;;100,00;100,00;100,00;;;;100,00;100,00;100,00;;100,00;201612;22/01/2017 02:12:18
UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO (369292);Médico Hospitalar;Médio;195;193;50,00;66,67;100,00;100,00;100,00;100,00;100,00;75,00;50,00;60,00;80,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE SANTOS COOP DE TRAB MEDICO (355721);Médico Hospitalar;Grande;1;43;100,00;94,44;88,89;84,21;83,78;85,29;88,46;92,00;85,19;83,33;83,87;92,86;201612;22/01/2017 02:12:18
UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO (354619);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO (318388);Médico Hospitalar;Médio;1;204;100,00;50,00;50,00;66,67;100,00;100,00;100,00;100,00;100,00;100,00;100,00;50,00;201612;22/01/2017 02:12:18
UNIMED DE SERTAOZINHO -  COOPERATIVA DE TRABALHO MÉDICO (344150);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;66,67;50,00;50,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE SOBRAL SOCIEDADE COOPERATIVA MÉDICA LTDA (303178);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;50,00;50,00;0,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO (361941);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;;;100,00;100,00;100,00;100,00;;;;201612;22/01/2017 02:12:18
UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO (363286);Médico Hospitalar;Pequeno;1;101;100,00;85,71;75,00;80,00;80,00;88,89;87,50;72,73;70,00;66,67;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO (342386);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL (364860);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;;;;;;100,00;201612;22/01/2017 02:12:18
UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO (365530);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO (362573);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;;100,00;100,00;100,00;100,00;100,00;100,00;;;201612;22/01/2017 02:12:18
UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO (364584);Médico Hospitalar;Médio;177;159;87,50;90,00;81,82;90,91;84,62;91,67;85,71;87,50;87,50;88,89;75,00;64,29;201612;22/01/2017 02:12:18
UNIMED DE VOTUPORANGA - COOPERATIVA DE TRABALHO MÉDICO (328073);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA (319121);Médico Hospitalar;Grande;1;1;100,00;100,00;92,31;92,31;90,91;100,00;100,00;100,00;80,00;81,82;66,67;100,00;201612;22/01/2017 02:12:18
UNIMED DO ABC - COOPERATIVA DE TRABALHO MÉDICO (345270);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;89,47;82,61;79,31;86,67;93,55;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA (356123);Médico Hospitalar;Médio;190;193;66,67;66,67;66,67;75,00;75,00;100,00;100,00;100,00;75,00;80,00;66,67;100,00;201612;22/01/2017 02:12:18
UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA. (321958);Médico Hospitalar;Médio;1;1;100,00;100,00;57,14;66,67;62,50;100,00;100,00;100,00;100,00;87,50;83,33;87,50;201612;22/01/2017 02:12:18
UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD. (355691);Médico Hospitalar;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;92,31;201612;22/01/2017 02:12:18
UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS (319996);Médico Hospitalar;Grande;43;38;98,09;95,48;93,47;93,25;92,40;90,93;90,29;90,22;88,24;87,25;85,77;86,24;201612;22/01/2017 02:12:18
UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS (312720);Médico Hospitalar;Grande;1;67;100,00;85,71;66,67;80,00;92,31;100,00;100,00;85,71;83,33;90,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO (325082);Médico Hospitalar;Pequeno;;;;;100,00;50,00;50,00;50,00;100,00;100,00;100,00;100,00;66,67;50,00;201612;22/01/2017 02:12:18
UNIMED DO OESTE DO PARANÁ - COOP. DE TRABALHO MEDICO (305227);Médico Hospitalar;Médio;;;;;;;100,00;100,00;100,00;100,00;100,00;100,00;;;201612;22/01/2017 02:12:18
UNIMED DO RIO GRANDE DO NORTE - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO (348406);Médico Hospitalar;Médio;1;1;100,00;100,00;93,75;90,00;87,50;91,67;81,82;81,82;80,00;91,67;88,89;100,00;201612;22/01/2017 02:12:18
UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA (350371);Médico Hospitalar;Médio;1;151;100,00;92,31;92,31;91,67;87,50;90,00;77,78;90,00;83,33;85,71;83,33;72,73;201612;22/01/2017 02:12:18
UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA. (311715);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;;0,00;0,00;50,00;100,00;100,00;;;100,00;201612;22/01/2017 02:12:18
UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA. (357022);Médico Hospitalar;Médio;1;1;100,00;100,00;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO (340251);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO (346209);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO (328031);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED FEDERAÇÃO INTERFEDERATIVA DAS COOPERATIVAS MÉDICAS DO CENTRO-OESTE E TOCANTINS (347361);Médico Hospitalar;Pequeno;114;111;80,00;76,92;78,57;88,89;100,00;75,00;60,00;78,26;83,87;84,38;88,24;92,31;201612;22/01/2017 02:12:18
UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO MEDICO (351792);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;75,00;75,00;75,00;201612;22/01/2017 02:12:18
UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES (354783);Médico Hospitalar;Médio;195;193;50,00;66,67;83,33;100,00;85,71;75,00;66,67;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO (336858);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;;;100,00;201612;22/01/2017 02:12:18
UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (352179);Médico Hospitalar;Médio;;;;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;0,00;0,00;201612;22/01/2017 02:12:18
UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA (371564);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO (382876);Médico Hospitalar;Grande;70;71;90,00;81,48;80,70;84,91;95,74;96,00;97,44;93,48;94,74;92,68;89,66;81,58;201612;22/01/2017 02:12:18
UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA. (386588);Médico Hospitalar;Médio;1;181;100,00;81,82;82,35;78,57;90,91;75,00;75,00;66,67;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO (360449);Médico Hospitalar;Grande;1;34;100,00;95,83;89,29;83,58;78,18;81,40;88,24;92,86;90,91;91,23;90,00;90,38;201612;22/01/2017 02:12:18
UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO (322571);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;;100,00;66,67;75,00;75,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO (318035);Médico Hospitalar;Pequeno;1;;100,00;;;100,00;100,00;100,00;;100,00;100,00;100,00;;;201612;22/01/2017 02:12:18
UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO (301124);Médico Hospitalar;Pequeno;;;;;;0,00;33,33;33,33;100,00;50,00;50,00;0,00;;;201612;22/01/2017 02:12:18
UNIMED ILHEUS COOPERATIVA DE TRABALHO MEDICO (347230);Médico Hospitalar;Pequeno;;;;;;100,00;100,00;100,00;;;;;;;201612;22/01/2017 02:12:18
UNIMED IMPERATRIZ COOPERATIVA DE TRABALHO MÉDICO (352543);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA. (304395);Médico Hospitalar;Pequeno;1;112;100,00;75,00;66,67;50,00;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS (320838);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO (335517);Médico Hospitalar;Pequeno;;;;;;;;;;100,00;100,00;100,00;;100,00;201612;22/01/2017 02:12:18
UNIMED ITABUNA COOPERATIVA DE TRABALHO MEDICO (357065);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;50,00;50,00;0,00;100,00;50,00;87,50;201612;22/01/2017 02:12:18
UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO (322831);Médico Hospitalar;Médio;;;;;;100,00;100,00;100,00;100,00;100,00;100,00;;;100,00;201612;22/01/2017 02:12:18
UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA. (356581);Médico Hospitalar;Médio;;;;;;;;100,00;100,00;100,00;100,00;;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA. (301060);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;201612;22/01/2017 02:12:18
UNIMED JI PARANÁ COOPERATIVA DE TRABALHO MÉDICO (347507);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;75,00;87,50;81,82;88,89;57,14;60,00;66,67;201612;22/01/2017 02:12:18
UNIMED JOAÇABA COOPERATIVA DE TRABALHO MÉDICO (301744);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA. (352314);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;100,00;100,00;50,00;0,00;0,00;;;;201612;22/01/2017 02:12:18
UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO (321044);Médico Hospitalar;Grande;1;40;100,00;95,00;87,50;88,89;88,89;93,33;88,24;90,00;81,82;85,00;88,89;91,67;201612;22/01/2017 02:12:18
UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA (306886);Médico Hospitalar;Grande;1;54;100,00;92,31;90,00;87,50;100,00;100,00;83,33;80,00;75,00;57,14;44,44;57,14;201612;22/01/2017 02:12:18
UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO (303267);Médico Hospitalar;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;50,00;83,33;71,43;85,71;75,00;100,00;201612;22/01/2017 02:12:18
UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO (345458);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;100,00;100,00;;;201612;22/01/2017 02:12:18
UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA (386901);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;100,00;;;;;;;201612;22/01/2017 02:12:18
UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO (358088);Médico Hospitalar;Médio;1;1;100,00;100,00;;;;;;;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA (303356);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
