Razão Social (Registro ANS);Cobertura;Porte;Classificação no Mês;Classificação no Mês Anterior;dez/15;nov/15;out/15;set/15;ago/15;jul/15;jun/15;mai/15;abr/15;mar/15;fev/15;jan/15;Competência;Data de atualização
UNIMED CABO FRIO COOPERATIVA TRABALHO MÉDICO LTDA. (323357);Médico Hospitalar;Pequeno;1;1;100,00;100,00;66,67;75,00;75,00;100,00;100,00;100,00;100,00;50,00;0,00;50,00;201512;22/01/2016 16:40:35
UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO (346951);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;;;;;;;;201512;22/01/2016 16:40:35
UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO  (350346);Médico Hospitalar;Pequeno;;126;;0,00;0,00;0,00;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO (344141);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO (343765);Médico Hospitalar;Pequeno;;;;;;;100,00;100,00;100,00;;;;;;201512;22/01/2016 16:40:35
UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA (367397);Médico Hospitalar;Médio;1;1;100,00;100,00;88,89;87,50;77,78;85,71;66,67;75,00;75,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO (335690);Médico Hospitalar;Grande;51;55;96,92;92,11;89,66;88,64;90,91;90,14;90,77;90,20;90,48;91,07;85,94;81,97;201512;22/01/2016 16:40:35
UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO (367613);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO (312851);Médico Hospitalar;Grande;1;56;100,00;91,67;90,00;90,91;100,00;100,00;100,00;90,91;91,67;90,91;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA (347736);Médico Hospitalar;Pequeno;;;;;;0,00;0,00;66,67;100,00;100,00;;;;;201512;22/01/2016 16:40:35
UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO (340952);Médico Hospitalar;Médio;1;131;100,00;96,97;93,33;86,67;85,71;84,00;88,24;86,67;100,00;81,82;75,00;72,73;201512;22/01/2016 16:40:35
UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA (315648);Médico Hospitalar;Pequeno;110;126;0,00;0,00;;;;;;;;;;100,00;201512;22/01/2016 16:40:35
UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS (357138);Médico Hospitalar;Pequeno;1;;100,00;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS (414573);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;66,67;201512;22/01/2016 16:40:35
UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO (320897);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;100,00;100,00;100,00;50,00;50,00;0,00;;201512;22/01/2016 16:40:35
UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE (354295);Médico Hospitalar;Médio;;;;;0,00;50,00;50,00;100,00;;;;;;;201512;22/01/2016 16:40:35
UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA (345709);Médico Hospitalar;Médio;;;;;50,00;50,00;66,67;100,00;100,00;;;100,00;75,00;75,00;201512;22/01/2016 16:40:35
UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO (324345);Médico Hospitalar;Médio;1;183;100,00;75,00;80,00;66,67;100,00;;100,00;75,00;60,00;50,00;50,00;66,67;201512;22/01/2016 16:40:35
UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO (371106);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;;;;201512;22/01/2016 16:40:35
UNIMED COSTA VERDE RJ (311146);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;201512;22/01/2016 16:40:35
UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO (342084);Médico Hospitalar;Grande;1;44;100,00;94,12;90,00;82,22;80,00;73,47;69,77;65,71;63,64;68,75;66,67;63,64;201512;22/01/2016 16:40:35
UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS (304701);Médico Hospitalar;Grande;55;50;96,46;92,31;91,03;86,19;86,24;82,52;84,21;81,38;83,10;82,96;83,64;86,21;201512;22/01/2016 16:40:35
UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA. (330108);Médico Hospitalar;Médio;1;1;100,00;100,00;;;;;;;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DAS ESTÂNCIAS PAULISTAS - OPERADORA DE PLANOS DE SAÚDE SOCIEDADE COOPERATIVA (348066);Médico Hospitalar;Pequeno;1;102;100,00;85,71;87,50;83,33;100,00;83,33;75,00;75,00;80,00;80,00;75,00;66,67;201512;22/01/2016 16:40:35
UNIMED DE ADAMANTINA-COOPERATIVA DE TRABALHO MÉDICO (311944);Médico Hospitalar;Pequeno;;;;;;;;;;;;;0,00;0,00;201512;22/01/2016 16:40:35
UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO (303844);Médico Hospitalar;Pequeno;;;;;;;;100,00;100,00;100,00;;;;;201512;22/01/2016 16:40:35
UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO (369411);Médico Hospitalar;Médio;1;1;100,00;100,00;66,67;75,00;66,67;100,00;100,00;100,00;100,00;;;;201512;22/01/2016 16:40:35
UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO (364312);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;66,67;75,00;57,14;75,00;66,67;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE ARIQUEMES COOPERATIVA DE TRABALHO MÉDICO (358169);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;;;;;;;;;100,00;201512;22/01/2016 16:40:35
UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO (300713);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;;100,00;100,00;100,00;100,00;100,00;;;;201512;22/01/2016 16:40:35
UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO (304123);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;100,00;;;;;;100,00;201512;22/01/2016 16:40:35
UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT. (330264);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;100,00;201512;22/01/2016 16:40:35
UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO (347108);Médico Hospitalar;Médio;;;;;;;;;;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO (313149);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO (369659);Médico Hospitalar;Médio;1;147;100,00;88,89;85,71;80,00;90,00;87,50;100,00;66,67;75,00;75,00;66,67;66,67;201512;22/01/2016 16:40:35
UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO (331341);Médico Hospitalar;Médio;195;197;66,67;66,67;50,00;100,00;50,00;50,00;0,00;;;;;0,00;201512;22/01/2016 16:40:35
UNIMED DE BELÉM COOPERATIVA DE TRABALHO MÉDICO (303976);Médico Hospitalar;Grande;56;66;96,15;89,66;85,71;74,36;70,27;74,29;85,71;96,43;91,67;95,65;87,50;89,19;201512;22/01/2016 16:40:35
UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO (345776);Médico Hospitalar;Médio;;;;;100,00;100,00;60,00;33,33;33,33;;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO (304883);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;50,00;0,00;0,00;;100,00;100,00;100,00;;201512;22/01/2016 16:40:35
UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO (348244);Médico Hospitalar;Médio;;;;;;;;;;;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO (334154);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;;;100,00;100,00;100,00;;;201512;22/01/2016 16:40:35
UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO (352683);Médico Hospitalar;Médio;167;147;90,00;88,89;88,24;91,67;94,12;95,00;100,00;95,24;93,33;92,86;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO (366340);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO (370070);Médico Hospitalar;Médio;1;1;100,00;100,00;90,91;90,00;87,50;100,00;100,00;100,00;100,00;66,67;50,00;75,00;201512;22/01/2016 16:40:35
UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO (324566);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;50,00;0,00;0,00;;;;;;100,00;201512;22/01/2016 16:40:35
UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO (351407);Médico Hospitalar;Médio;;212;;0,00;50,00;50,00;100,00;;;;;;;;201512;22/01/2016 16:40:35
UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO  (354627);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;;;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO (344788);Médico Hospitalar;Pequeno;;;;;0,00;0,00;0,00;;;;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA (329339);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA (333662);Médico Hospitalar;Médio;1;1;100,00;100,00;83,33;80,00;75,00;50,00;75,00;66,67;100,00;;;;201512;22/01/2016 16:40:35
UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO (314781);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED DE FEIRA DE SANTANA COOPERATIVA DE TRABALHO MÉDICO (322261);Médico Hospitalar;Médio;157;141;95,45;91,30;88,00;88,24;90,91;100,00;100,00;100,00;100,00;100,00;84,62;76,92;201512;22/01/2016 16:40:35
UNIMED DE FERNANDOPOLIS - COOPERATIVA DE TRABALHO MÉDICO (326089);Médico Hospitalar;Pequeno;;;;;;;;;;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA. (317144);Médico Hospitalar;Grande;1;22;100,00;97,44;94,12;92,86;92,11;92,96;92,54;94,37;94,74;94,00;94,74;98,00;201512;22/01/2016 16:40:35
UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO (355577);Médico Hospitalar;Pequeno;1;;100,00;;;100,00;100,00;100,00;;;;;;100,00;201512;22/01/2016 16:40:35
UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO (333051);Médico Hospitalar;Médio;1;1;100,00;100,00;92,00;84,21;75,00;61,54;75,00;85,71;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO (365238);Médico Hospitalar;Pequeno;;;;;;;;;;;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE ITAPETININGA - COOPERATIVA DE TRABALHO MÉDICO (353027);Médico Hospitalar;Pequeno;102;113;66,67;66,67;75,00;100,00;100,00;;100,00;100,00;100,00;100,00;;;201512;22/01/2016 16:40:35
UNIMED DE ITAPEVA - COOPERATIVA DE TRABALHO MÉDICO (327468);Médico Hospitalar;Pequeno;;;;;;;;100,00;100,00;100,00;;;;;201512;22/01/2016 16:40:35
UNIMED DE ITATIBA COOPERATIVA DE TRABALHO MÉDICO (415014);Médico Hospitalar;Pequeno;110;126;0,00;0,00;0,00;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;;201512;22/01/2016 16:40:35
UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO (329886);Médico Hospitalar;Médio;195;212;66,67;0,00;0,00;100,00;100,00;100,00;;100,00;100,00;100,00;;50,00;201512;22/01/2016 16:40:35
UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA. (334847);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED DE JEQUIÉ COOPERATIVA DE TRABALHO MÉDICO - EM LIQUIDAÇÃO EXTRAJUDICIAL (321036);Médico Hospitalar;Pequeno;1;120;100,00;50,00;33,33;33,33;50,00;100,00;0,00;0,00;50,00;50,00;50,00;33,33;201512;22/01/2016 16:40:35
UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO (321273);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;80,00;66,67;50,00;80,00;80,00;83,33;90,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO (325031);Médico Hospitalar;Médio;;;;;;;;;;;;;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO (301574);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;;;;;0,00;0,00;0,00;;201512;22/01/2016 16:40:35
UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS (354279);Médico Hospitalar;Pequeno;1;;100,00;;;;;;;;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO (343269);Médico Hospitalar;Grande;65;32;95,00;96,15;96,55;96,30;94,74;94,12;100,00;100,00;92,86;90,00;80,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO (385620);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;;100,00;100,00;100,00;;;;;;201512;22/01/2016 16:40:35
UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE (302953);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;92,31;81,82;83,33;90,00;100,00;88,89;75,00;71,43;201512;22/01/2016 16:40:35
UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA (311961);Médico Hospitalar;Grande;1;78;100,00;83,33;75,00;65,00;72,73;72,73;73,33;85,71;78,57;72,22;50,00;41,67;201512;22/01/2016 16:40:35
UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO (336106);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;90,00;81,82;80,00;90,91;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO  (357715);Médico Hospitalar;Pequeno;;;;;;;;;;;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO (328308);Médico Hospitalar;Pequeno;;;;;;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO (309524);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;201512;22/01/2016 16:40:35
UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO (311294);Médico Hospitalar;Médio;;207;;50,00;66,67;75,00;100,00;100,00;;;;0,00;0,00;0,00;201512;22/01/2016 16:40:35
UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO (361615);Médico Hospitalar;Médio;1;;100,00;;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;100,00;201512;22/01/2016 16:40:35
UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO (320862);Médico Hospitalar;Médio;1;;100,00;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED DE PAULO AFONSO COOPERATIVA DE TRABALHO MÉDICO - EM LIQUIDAÇÃO EXTRAJUDICIAL (312509);Médico Hospitalar;Pequeno;;126;;0,00;0,00;0,00;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO (323004);Médico Hospitalar;Pequeno;;;;;;100,00;100,00;100,00;;100,00;100,00;100,00;;0,00;201512;22/01/2016 16:40:35
UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO (342343);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS (315729);Médico Hospitalar;Grande;1;47;100,00;92,86;90,91;80,00;90,91;90,91;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO (314242);Médico Hospitalar;Pequeno;;;;;;;;;100,00;100,00;100,00;0,00;0,00;0,00;201512;22/01/2016 16:40:35
UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO (315796);Médico Hospitalar;Médio;1;1;100,00;100,00;33,33;50,00;33,33;50,00;0,00;0,00;50,00;50,00;75,00;66,67;201512;22/01/2016 16:40:35
UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO (351776);Médico Hospitalar;Pequeno;;;;;;;;;;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO (351202);Médico Hospitalar;Grande;1;50;100,00;92,31;87,50;81,25;86,67;90,91;100,00;80,00;83,33;62,50;83,33;75,00;201512;22/01/2016 16:40:35
UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO (306126);Médico Hospitalar;Médio;1;1;100,00;100,00;;100,00;100,00;100,00;;;100,00;100,00;100,00;;201512;22/01/2016 16:40:35
UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO (369292);Médico Hospitalar;Médio;1;1;100,00;100,00;83,33;85,71;85,71;100,00;100,00;50,00;33,33;50,00;75,00;75,00;201512;22/01/2016 16:40:35
UNIMED DE SANTOS COOP DE TRAB MEDICO (355721);Médico Hospitalar;Grande;68;67;92,59;88,46;89,66;95,00;100,00;76,92;68,42;71,43;83,33;92,86;92,86;95,00;201512;22/01/2016 16:40:35
UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO (354619);Médico Hospitalar;Pequeno;;;;;;;;;;;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO (318388);Médico Hospitalar;Médio;1;207;100,00;50,00;33,33;60,00;100,00;66,67;50,00;33,33;50,00;0,00;;100,00;201512;22/01/2016 16:40:35
UNIMED DE SERTAOZINHO -  COOPERATIVA DE TRABALHO MÉDICO (344150);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE SOBRAL SOCIEDADE COOPERATIVA MÉDICA LTDA (303178);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;;;;;;0,00;0,00;0,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO (361941);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;;;;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO (363286);Médico Hospitalar;Médio;189;159;75,00;85,71;83,33;91,67;90,00;85,71;77,78;71,43;87,50;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO (342386);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;0,00;201512;22/01/2016 16:40:35
UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL (364860);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;201512;22/01/2016 16:40:35
UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO (365530);Médico Hospitalar;Pequeno;;126;;0,00;0,00;0,00;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO (362573);Médico Hospitalar;Médio;;;;;;;;;;;100,00;100,00;66,67;50,00;201512;22/01/2016 16:40:35
UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO (364584);Médico Hospitalar;Médio;166;180;90,91;78,57;83,33;83,33;85,71;76,92;78,57;80,00;83,33;81,82;87,50;100,00;201512;22/01/2016 16:40:35
UNIMED DE VOTUPORANGA - COOPERATIVA DE TRABALHO MÉDICO (328073);Médico Hospitalar;Pequeno;;;;;;100,00;100,00;100,00;;;;;;;201512;22/01/2016 16:40:35
UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA (319121);Médico Hospitalar;Grande;75;61;88,89;90,91;77,78;90,91;76,92;85,71;80,00;100,00;100,00;88,89;75,00;25,00;201512;22/01/2016 16:40:35
UNIMED DO ABC - COOPERATIVA DE TRABALHO MÉDICO (345270);Médico Hospitalar;Médio;163;141;92,86;91,30;92,31;93,55;96,67;93,75;89,19;85,00;86,11;90,00;90,91;93,10;201512;22/01/2016 16:40:35
UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA (356123);Médico Hospitalar;Médio;189;175;75,00;80,00;83,33;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA. (321958);Médico Hospitalar;Médio;178;190;85,71;71,43;62,50;80,00;91,67;100,00;83,33;66,67;66,67;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD. (355691);Médico Hospitalar;Grande;1;1;100,00;100,00;100,00;100,00;100,00;88,89;83,33;80,00;75,00;80,00;83,33;100,00;201512;22/01/2016 16:40:35
UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS (319996);Médico Hospitalar;Grande;58;40;96,11;94,74;90,70;88,48;87,31;89,25;87,58;89,93;88,89;91,80;90,53;91,89;201512;22/01/2016 16:40:35
UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS (312720);Médico Hospitalar;Grande;1;1;100,00;100,00;90,00;84,62;87,50;87,50;92,31;81,25;81,82;80,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DO GUARUJÁ COOPERATIVA DE TRABALHO MÉDICO (306665);Médico Hospitalar;Pequeno;;126;;0,00;50,00;60,00;75,00;66,67;;;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO (325082);Médico Hospitalar;Pequeno;110;126;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;201512;22/01/2016 16:40:35
UNIMED DO OESTE DO PARANÁ - COOP. DE TRABALHO MEDICO (305227);Médico Hospitalar;Médio;;;;;;;;100,00;100,00;100,00;;;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DO RIO GRANDE DO NORTE - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO (348406);Médico Hospitalar;Médio;1;1;100,00;100,00;80,00;83,33;83,33;83,33;66,67;50,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA (350371);Médico Hospitalar;Médio;1;166;100,00;84,62;85,71;83,33;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA. (311715);Médico Hospitalar;Médio;1;1;100,00;100,00;;;;100,00;100,00;100,00;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA. (357022);Médico Hospitalar;Médio;;1;;100,00;100,00;100,00;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO (340251);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO (346209);Médico Hospitalar;Médio;1;1;100,00;100,00;;;100,00;100,00;100,00;;;;;;201512;22/01/2016 16:40:35
UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO (328031);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED FEDERAÇÃO INTERFEDERATIVA DAS COOPERATIVAS MÉDICAS DO CENTRO-OESTE E TOCANTINS (347361);Médico Hospitalar;Pequeno;1;1;100,00;100,00;92,31;90,91;92,31;87,50;80,00;71,43;88,89;100,00;80,00;71,43;201512;22/01/2016 16:40:35
UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO MEDICO (351792);Médico Hospitalar;Pequeno;1;1;100,00;100,00;66,67;60,00;66,67;75,00;100,00;100,00;80,00;83,33;75,00;50,00;201512;22/01/2016 16:40:35
UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES (354783);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;50,00;50,00;50,00;201512;22/01/2016 16:40:35
